Fund Name,Date,NAV
Nippon India Small Cap Fund (G),07-12-2020,48.3653
Nippon India Small Cap Fund (G),08-12-2020,47.9289
Nippon India Small Cap Fund (G),09-12-2020,48.197
Nippon India Small Cap Fund (G),10-12-2020,48.0472
Nippon India Small Cap Fund (G),11-12-2020,48.255
Nippon India Small Cap Fund (G),14-12-2020,48.6076
Nippon India Small Cap Fund (G),15-12-2020,48.7013
Nippon India Small Cap Fund (G),16-12-2020,49.2391
Nippon India Small Cap Fund (G),17-12-2020,49.3044
Nippon India Small Cap Fund (G),18-12-2020,49.1943
Nippon India Small Cap Fund (G),21-12-2020,47.0218
Nippon India Small Cap Fund (G),22-12-2020,47.5351
Nippon India Small Cap Fund (G),23-12-2020,48.7199
Nippon India Small Cap Fund (G),24-12-2020,48.945
Nippon India Small Cap Fund (G),28-12-2020,49.5905
Nippon India Small Cap Fund (G),29-12-2020,49.7031
Nippon India Small Cap Fund (G),30-12-2020,49.8502
Nippon India Small Cap Fund (G),31-12-2020,50.0731
Nippon India Small Cap Fund (G),01-01-2021,50.5727
Nippon India Small Cap Fund (G),04-01-2021,51.2854
Nippon India Small Cap Fund (G),05-01-2021,51.5585
Nippon India Small Cap Fund (G),06-01-2021,51.6331
Nippon India Small Cap Fund (G),07-01-2021,52.0431
Nippon India Small Cap Fund (G),08-01-2021,52.4314
Nippon India Small Cap Fund (G),11-01-2021,52.2235
Nippon India Small Cap Fund (G),12-01-2021,52.2526
Nippon India Small Cap Fund (G),13-01-2021,52.2649
Nippon India Small Cap Fund (G),14-01-2021,52.2007
Nippon India Small Cap Fund (G),15-01-2021,51.7808
Nippon India Small Cap Fund (G),18-01-2021,50.9299
Nippon India Small Cap Fund (G),19-01-2021,51.6505
Nippon India Small Cap Fund (G),20-01-2021,51.8997
Nippon India Small Cap Fund (G),21-01-2021,51.5601
Nippon India Small Cap Fund (G),22-01-2021,51.1004
Nippon India Small Cap Fund (G),25-01-2021,50.5062
Nippon India Small Cap Fund (G),27-01-2021,50.266
Nippon India Small Cap Fund (G),28-01-2021,50.1093
Nippon India Small Cap Fund (G),29-01-2021,50.0282
Nippon India Small Cap Fund (G),01-02-2021,51.2269
Nippon India Small Cap Fund (G),02-02-2021,51.7106
Nippon India Small Cap Fund (G),03-02-2021,52.62
Nippon India Small Cap Fund (G),04-02-2021,53.3771
Nippon India Small Cap Fund (G),05-02-2021,53.8398
Nippon India Small Cap Fund (G),08-02-2021,54.8424
Nippon India Small Cap Fund (G),09-02-2021,54.7551
Nippon India Small Cap Fund (G),10-02-2021,54.9903
Nippon India Small Cap Fund (G),11-02-2021,55.9371
Nippon India Small Cap Fund (G),12-02-2021,55.9497
Nippon India Small Cap Fund (G),15-02-2021,56.2621
Nippon India Small Cap Fund (G),16-02-2021,56.3446
Nippon India Small Cap Fund (G),17-02-2021,56.7447
Nippon India Small Cap Fund (G),18-02-2021,57.0328
Nippon India Small Cap Fund (G),19-02-2021,56.6197
Nippon India Small Cap Fund (G),22-02-2021,55.969
Nippon India Small Cap Fund (G),23-02-2021,56.3073
Nippon India Small Cap Fund (G),24-02-2021,56.9509
Nippon India Small Cap Fund (G),25-02-2021,57.5027
Nippon India Small Cap Fund (G),26-02-2021,56.9128
Nippon India Small Cap Fund (G),01-03-2021,58.1094
Nippon India Small Cap Fund (G),02-03-2021,59.2889
Nippon India Small Cap Fund (G),03-03-2021,59.8955
Nippon India Small Cap Fund (G),04-03-2021,60.391
Nippon India Small Cap Fund (G),05-03-2021,59.3308
Nippon India Small Cap Fund (G),08-03-2021,59.537
Nippon India Small Cap Fund (G),09-03-2021,59.5451
Nippon India Small Cap Fund (G),10-03-2021,60.1726
Nippon India Small Cap Fund (G),12-03-2021,60.2702
Nippon India Small Cap Fund (G),15-03-2021,59.9358
Nippon India Small Cap Fund (G),16-03-2021,60.203
Nippon India Small Cap Fund (G),17-03-2021,58.7936
Nippon India Small Cap Fund (G),18-03-2021,57.9456
Nippon India Small Cap Fund (G),19-03-2021,58.2991
Nippon India Small Cap Fund (G),22-03-2021,58.555
Nippon India Small Cap Fund (G),23-03-2021,59.0883
Nippon India Small Cap Fund (G),24-03-2021,58.1936
Nippon India Small Cap Fund (G),25-03-2021,57.1029
Nippon India Small Cap Fund (G),26-03-2021,57.8791
Nippon India Small Cap Fund (G),30-03-2021,58.6529
Nippon India Small Cap Fund (G),31-03-2021,59.1544
Nippon India Small Cap Fund (G),01-04-2021,60.1195
Nippon India Small Cap Fund (G),05-04-2021,59.2766
Nippon India Small Cap Fund (G),06-04-2021,59.7721
Nippon India Small Cap Fund (G),07-04-2021,60.5578
Nippon India Small Cap Fund (G),08-04-2021,61.1131
Nippon India Small Cap Fund (G),09-04-2021,61.356
Nippon India Small Cap Fund (G),12-04-2021,58.4672
Nippon India Small Cap Fund (G),13-04-2021,59.1898
Nippon India Small Cap Fund (G),15-04-2021,59.016
Nippon India Small Cap Fund (G),16-04-2021,59.6914
Nippon India Small Cap Fund (G),19-04-2021,58.9733
Nippon India Small Cap Fund (G),20-04-2021,59.2706
Nippon India Small Cap Fund (G),22-04-2021,59.7093
Nippon India Small Cap Fund (G),23-04-2021,59.9631
Nippon India Small Cap Fund (G),26-04-2021,60.4675
Nippon India Small Cap Fund (G),27-04-2021,61.1979
Nippon India Small Cap Fund (G),28-04-2021,61.8844
Nippon India Small Cap Fund (G),29-04-2021,62.1151
Nippon India Small Cap Fund (G),30-04-2021,62.1421
Nippon India Small Cap Fund (G),03-05-2021,63.3358
Nippon India Small Cap Fund (G),04-05-2021,62.8203
Nippon India Small Cap Fund (G),05-05-2021,63.3495
Nippon India Small Cap Fund (G),06-05-2021,63.5667
Nippon India Small Cap Fund (G),07-05-2021,63.398
Nippon India Small Cap Fund (G),10-05-2021,63.922
Nippon India Small Cap Fund (G),11-05-2021,64.2649
Nippon India Small Cap Fund (G),12-05-2021,64.0623
Nippon India Small Cap Fund (G),14-05-2021,63.448
Nippon India Small Cap Fund (G),17-05-2021,64.4581
Nippon India Small Cap Fund (G),18-05-2021,65.1821
Nippon India Small Cap Fund (G),19-05-2021,65.6548
Nippon India Small Cap Fund (G),20-05-2021,65.8614
Nippon India Small Cap Fund (G),21-05-2021,65.9915
Nippon India Small Cap Fund (G),24-05-2021,66.4524
Nippon India Small Cap Fund (G),25-05-2021,66.4531
Nippon India Small Cap Fund (G),26-05-2021,66.8307
Nippon India Small Cap Fund (G),27-05-2021,67.3436
Nippon India Small Cap Fund (G),28-05-2021,67.1627
Nippon India Small Cap Fund (G),31-05-2021,67.3884
Nippon India Small Cap Fund (G),01-06-2021,66.9137
Nippon India Small Cap Fund (G),02-06-2021,67.6426
Nippon India Small Cap Fund (G),03-06-2021,68.3092
Nippon India Small Cap Fund (G),04-06-2021,68.7584
Nippon India Small Cap Fund (G),07-06-2021,69.612
Nippon India Small Cap Fund (G),08-06-2021,70.3881
Nippon India Small Cap Fund (G),09-06-2021,69.7109
Nippon India Small Cap Fund (G),10-06-2021,70.5967
Nippon India Small Cap Fund (G),11-06-2021,70.8426
Nippon India Small Cap Fund (G),14-06-2021,70.8303
Nippon India Small Cap Fund (G),15-06-2021,71.087
Nippon India Small Cap Fund (G),16-06-2021,70.548
Nippon India Small Cap Fund (G),17-06-2021,70.2851
Nippon India Small Cap Fund (G),18-06-2021,69.6766
Nippon India Small Cap Fund (G),21-06-2021,69.9361
Nippon India Small Cap Fund (G),22-06-2021,70.4478
Nippon India Small Cap Fund (G),23-06-2021,70.4402
Nippon India Small Cap Fund (G),24-06-2021,70.3507
Nippon India Small Cap Fund (G),25-06-2021,70.7327
Nippon India Small Cap Fund (G),28-06-2021,71.0139
Nippon India Small Cap Fund (G),29-06-2021,71.1343
Nippon India Small Cap Fund (G),30-06-2021,71.8434
Nippon India Small Cap Fund (G),01-07-2021,72.3245
Nippon India Small Cap Fund (G),02-07-2021,73.1693
Nippon India Small Cap Fund (G),05-07-2021,73.8693
Nippon India Small Cap Fund (G),06-07-2021,73.5239
Nippon India Small Cap Fund (G),07-07-2021,73.8534
Nippon India Small Cap Fund (G),08-07-2021,73.7211
Nippon India Small Cap Fund (G),09-07-2021,74.0237
Nippon India Small Cap Fund (G),12-07-2021,74.3919
Nippon India Small Cap Fund (G),13-07-2021,75.1225
Nippon India Small Cap Fund (G),14-07-2021,75.3985
Nippon India Small Cap Fund (G),15-07-2021,75.8666
Nippon India Small Cap Fund (G),16-07-2021,76.3571
Nippon India Small Cap Fund (G),19-07-2021,76.2076
Nippon India Small Cap Fund (G),20-07-2021,75.2449
Nippon India Small Cap Fund (G),22-07-2021,76.2575
Nippon India Small Cap Fund (G),23-07-2021,76.4272
Nippon India Small Cap Fund (G),26-07-2021,76.7205
Nippon India Small Cap Fund (G),27-07-2021,76.5618
Nippon India Small Cap Fund (G),28-07-2021,76.2519
Nippon India Small Cap Fund (G),29-07-2021,77.0281
Nippon India Small Cap Fund (G),30-07-2021,77.2383
Nippon India Small Cap Fund (G),02-08-2021,77.8106
Nippon India Small Cap Fund (G),03-08-2021,78.188
Nippon India Small Cap Fund (G),04-08-2021,77.2189
Nippon India Small Cap Fund (G),05-08-2021,77.2007
Nippon India Small Cap Fund (G),06-08-2021,77.1425
Nippon India Small Cap Fund (G),09-08-2021,76.8118
Nippon India Small Cap Fund (G),10-08-2021,75.4379
Nippon India Small Cap Fund (G),11-08-2021,75.0851
Nippon India Small Cap Fund (G),12-08-2021,76.579
Nippon India Small Cap Fund (G),13-08-2021,76.7125
Nippon India Small Cap Fund (G),16-08-2021,76.217
Nippon India Small Cap Fund (G),17-08-2021,76.1837
Nippon India Small Cap Fund (G),18-08-2021,75.9815
Nippon India Small Cap Fund (G),20-08-2021,74.5227
Nippon India Small Cap Fund (G),23-08-2021,73.5837
Nippon India Small Cap Fund (G),24-08-2021,74.5784
Nippon India Small Cap Fund (G),25-08-2021,74.8472
Nippon India Small Cap Fund (G),26-08-2021,75.1287
Nippon India Small Cap Fund (G),27-08-2021,75.7466
Nippon India Small Cap Fund (G),30-08-2021,77.2136
Nippon India Small Cap Fund (G),31-08-2021,77.8018
Nippon India Small Cap Fund (G),01-09-2021,77.6672
Nippon India Small Cap Fund (G),02-09-2021,78.3597
Nippon India Small Cap Fund (G),03-09-2021,78.5516
Nippon India Small Cap Fund (G),06-09-2021,79.0621
Nippon India Small Cap Fund (G),07-09-2021,79.1607
Nippon India Small Cap Fund (G),08-09-2021,79.5751
Nippon India Small Cap Fund (G),09-09-2021,80.0674
Nippon India Small Cap Fund (G),13-09-2021,80.6152
Nippon India Small Cap Fund (G),14-09-2021,80.9681
Nippon India Small Cap Fund (G),15-09-2021,81.922
Nippon India Small Cap Fund (G),16-09-2021,81.7733
Nippon India Small Cap Fund (G),17-09-2021,81.2827
Nippon India Small Cap Fund (G),20-09-2021,79.7664
Nippon India Small Cap Fund (G),21-09-2021,80.0135
Nippon India Small Cap Fund (G),22-09-2021,80.537
Nippon India Small Cap Fund (G),23-09-2021,81.206
Nippon India Small Cap Fund (G),24-09-2021,81.43
Nippon India Small Cap Fund (G),27-09-2021,80.8984
Nippon India Small Cap Fund (G),28-09-2021,80.3611
Nippon India Small Cap Fund (G),29-09-2021,80.5791
Nippon India Small Cap Fund (G),30-09-2021,81.1112
Nippon India Small Cap Fund (G),01-10-2021,81.2325
Nippon India Small Cap Fund (G),04-10-2021,82.5982
Nippon India Small Cap Fund (G),05-10-2021,82.9238
Nippon India Small Cap Fund (G),06-10-2021,82.5542
Nippon India Small Cap Fund (G),07-10-2021,83.4439
Nippon India Small Cap Fund (G),08-10-2021,84.4781
Nippon India Small Cap Fund (G),11-10-2021,84.8301
Nippon India Small Cap Fund (G),12-10-2021,85.0321
Nippon India Small Cap Fund (G),13-10-2021,85.5479
Nippon India Small Cap Fund (G),14-10-2021,85.8403
Nippon India Small Cap Fund (G),18-10-2021,86.494
Nippon India Small Cap Fund (G),19-10-2021,85.4057
Nippon India Small Cap Fund (G),20-10-2021,83.0639
Nippon India Small Cap Fund (G),21-10-2021,82.052
Nippon India Small Cap Fund (G),22-10-2021,81.2387
Nippon India Small Cap Fund (G),25-10-2021,79.728
Nippon India Small Cap Fund (G),26-10-2021,81.7495
Nippon India Small Cap Fund (G),27-10-2021,82.1536
Nippon India Small Cap Fund (G),28-10-2021,80.7259
Nippon India Small Cap Fund (G),29-10-2021,80.6564
Nippon India Small Cap Fund (G),01-11-2021,81.5639
Nippon India Small Cap Fund (G),02-11-2021,82.6418
Nippon India Small Cap Fund (G),03-11-2021,82.4453
Nippon India Small Cap Fund (G),08-11-2021,84.2331
Nippon India Small Cap Fund (G),09-11-2021,84.5876
Nippon India Small Cap Fund (G),10-11-2021,85.1099
Nippon India Small Cap Fund (G),11-11-2021,85.0962
Nippon India Small Cap Fund (G),12-11-2021,85.2669
Nippon India Small Cap Fund (G),15-11-2021,85.5429
Nippon India Small Cap Fund (G),16-11-2021,85.9294
Nippon India Small Cap Fund (G),17-11-2021,85.898
Nippon India Small Cap Fund (G),18-11-2021,84.4639
Nippon India Small Cap Fund (G),22-11-2021,82.0452
Nippon India Small Cap Fund (G),23-11-2021,83.3542
Nippon India Small Cap Fund (G),24-11-2021,84.0263
Nippon India Small Cap Fund (G),25-11-2021,84.8381
Nippon India Small Cap Fund (G),26-11-2021,82.275
Nippon India Small Cap Fund (G),29-11-2021,80.568
Nippon India Small Cap Fund (G),30-11-2021,81.9579
Nippon India Small Cap Fund (G),01-12-2021,82.1817
Nippon India Small Cap Fund (G),02-12-2021,83.0145
Nippon India Small Cap Fund (G),03-12-2021,83.1776
Nippon India Small Cap Fund (G),06-12-2021,82.0476
Nippon India Small Cap Fund (G),07-12-2021,82.9919
Nippon India Small Cap Fund (G),08-12-2021,84.0958
Nippon India Small Cap Fund (G),09-12-2021,84.4554
Nippon India Small Cap Fund (G),10-12-2021,85.0515
Nippon India Small Cap Fund (G),13-12-2021,85.6256
Nippon India Small Cap Fund (G),14-12-2021,85.7429
Nippon India Small Cap Fund (G),15-12-2021,85.6368
Nippon India Small Cap Fund (G),16-12-2021,85.2583
Nippon India Small Cap Fund (G),17-12-2021,83.5873
Nippon India Small Cap Fund (G),20-12-2021,81.0499
Nippon India Small Cap Fund (G),21-12-2021,82.2818
Nippon India Small Cap Fund (G),22-12-2021,83.655
Nippon India Small Cap Fund (G),23-12-2021,84.3341
Nippon India Small Cap Fund (G),24-12-2021,83.9428
Nippon India Small Cap Fund (G),27-12-2021,84.5246
Nippon India Small Cap Fund (G),28-12-2021,86.1739
Nippon India Small Cap Fund (G),29-12-2021,86.5928
Nippon India Small Cap Fund (G),30-12-2021,86.5597
Nippon India Small Cap Fund (G),31-12-2021,87.2962
Nippon India Small Cap Fund (G),03-01-2022,88.649
Nippon India Small Cap Fund (G),04-01-2022,89.2485
Nippon India Small Cap Fund (G),05-01-2022,88.8894
Nippon India Small Cap Fund (G),06-01-2022,88.8331
Nippon India Small Cap Fund (G),07-01-2022,89.4441
Nippon India Small Cap Fund (G),10-01-2022,90.4834
Nippon India Small Cap Fund (G),11-01-2022,90.3854
Nippon India Small Cap Fund (G),12-01-2022,91.1173
Nippon India Small Cap Fund (G),13-01-2022,91.5658
Nippon India Small Cap Fund (G),14-01-2022,92.0289
Nippon India Small Cap Fund (G),17-01-2022,92.7506
Nippon India Small Cap Fund (G),18-01-2022,90.9477
Nippon India Small Cap Fund (G),19-01-2022,90.7656
Nippon India Small Cap Fund (G),20-01-2022,90.5312
Nippon India Small Cap Fund (G),21-01-2022,88.5856
Nippon India Small Cap Fund (G),24-01-2022,84.566
Nippon India Small Cap Fund (G),25-01-2022,85.4721
Nippon India Small Cap Fund (G),27-01-2022,84.7614
Nippon India Small Cap Fund (G),28-01-2022,85.1996
Nippon India Small Cap Fund (G),31-01-2022,86.3356
Nippon India Small Cap Fund (G),01-02-2022,87.1037
Nippon India Small Cap Fund (G),02-02-2022,88.2626
Nippon India Small Cap Fund (G),03-02-2022,87.8635
Nippon India Small Cap Fund (G),04-02-2022,87.6875
Nippon India Small Cap Fund (G),07-02-2022,86.8517
Nippon India Small Cap Fund (G),08-02-2022,85.9408
Nippon India Small Cap Fund (G),09-02-2022,86.4126
Nippon India Small Cap Fund (G),10-02-2022,86.4184
Nippon India Small Cap Fund (G),11-02-2022,84.858
Nippon India Small Cap Fund (G),14-02-2022,81.2299
Nippon India Small Cap Fund (G),15-02-2022,83.2702
Nippon India Small Cap Fund (G),16-02-2022,83.5834
Nippon India Small Cap Fund (G),17-02-2022,83.2216
Nippon India Small Cap Fund (G),18-02-2022,82.6006
Nippon India Small Cap Fund (G),21-02-2022,81.2316
Nippon India Small Cap Fund (G),22-02-2022,80.1347
Nippon India Small Cap Fund (G),23-02-2022,80.8932
Nippon India Small Cap Fund (G),24-02-2022,76.7999
Nippon India Small Cap Fund (G),25-02-2022,79.9444
Nippon India Small Cap Fund (G),28-02-2022,80.1852
Nippon India Small Cap Fund (G),02-03-2022,79.9146
Nippon India Small Cap Fund (G),03-03-2022,80.0425
Nippon India Small Cap Fund (G),04-03-2022,78.5599
Nippon India Small Cap Fund (G),07-03-2022,77.1151
Nippon India Small Cap Fund (G),08-03-2022,78.0372
Nippon India Small Cap Fund (G),09-03-2022,79.5354
Nippon India Small Cap Fund (G),10-03-2022,80.5579
Nippon India Small Cap Fund (G),11-03-2022,81.3456
Nippon India Small Cap Fund (G),14-03-2022,81.8812
Nippon India Small Cap Fund (G),15-03-2022,80.9669
Nippon India Small Cap Fund (G),16-03-2022,82.0957
Nippon India Small Cap Fund (G),17-03-2022,83.0266
Nippon India Small Cap Fund (G),21-03-2022,83.7451
Nippon India Small Cap Fund (G),22-03-2022,84.224
Nippon India Small Cap Fund (G),23-03-2022,84.0198
Nippon India Small Cap Fund (G),24-03-2022,83.8575
Nippon India Small Cap Fund (G),25-03-2022,83.342
Nippon India Small Cap Fund (G),28-03-2022,83.0423
Nippon India Small Cap Fund (G),29-03-2022,83.6102
Nippon India Small Cap Fund (G),30-03-2022,84.7814
Nippon India Small Cap Fund (G),31-03-2022,85.2519
Nippon India Small Cap Fund (G),01-04-2022,86.3531
Nippon India Small Cap Fund (G),04-04-2022,87.5313
Nippon India Small Cap Fund (G),05-04-2022,88.3834
Nippon India Small Cap Fund (G),06-04-2022,88.767
Nippon India Small Cap Fund (G),07-04-2022,88.4573
Nippon India Small Cap Fund (G),08-04-2022,89.4179
Nippon India Small Cap Fund (G),11-04-2022,89.455
Nippon India Small Cap Fund (G),12-04-2022,88.4433
Nippon India Small Cap Fund (G),13-04-2022,88.9859
Nippon India Small Cap Fund (G),18-04-2022,88.017
Nippon India Small Cap Fund (G),19-04-2022,86.7393
Nippon India Small Cap Fund (G),20-04-2022,86.8488
Nippon India Small Cap Fund (G),21-04-2022,88.0901
Nippon India Small Cap Fund (G),22-04-2022,87.8345
Nippon India Small Cap Fund (G),25-04-2022,86.396
Nippon India Small Cap Fund (G),26-04-2022,87.31
Nippon India Small Cap Fund (G),27-04-2022,86.9714
Nippon India Small Cap Fund (G),28-04-2022,87.4344
Nippon India Small Cap Fund (G),29-04-2022,86.6235
Nippon India Small Cap Fund (G),02-05-2022,85.742
Nippon India Small Cap Fund (G),04-05-2022,83.8282
Nippon India Small Cap Fund (G),05-05-2022,83.6157
Nippon India Small Cap Fund (G),06-05-2022,81.9581
Nippon India Small Cap Fund (G),09-05-2022,80.561
Nippon India Small Cap Fund (G),10-05-2022,79.1636
Nippon India Small Cap Fund (G),11-05-2022,77.7091
Nippon India Small Cap Fund (G),12-05-2022,76.0611
Nippon India Small Cap Fund (G),13-05-2022,76.8636
Nippon India Small Cap Fund (G),16-05-2022,77.6386
Nippon India Small Cap Fund (G),17-05-2022,79.6993
Nippon India Small Cap Fund (G),18-05-2022,79.9254
Nippon India Small Cap Fund (G),19-05-2022,78.0653
Nippon India Small Cap Fund (G),20-05-2022,79.357
Nippon India Small Cap Fund (G),23-05-2022,78.8896
Nippon India Small Cap Fund (G),24-05-2022,78.0494
Nippon India Small Cap Fund (G),25-05-2022,75.898
Nippon India Small Cap Fund (G),26-05-2022,76.6434
Nippon India Small Cap Fund (G),27-05-2022,77.9127
Nippon India Small Cap Fund (G),30-05-2022,79.7468
Nippon India Small Cap Fund (G),31-05-2022,80.5566
Nippon India Small Cap Fund (G),01-06-2022,81.3105
Nippon India Small Cap Fund (G),02-06-2022,81.7562
